,ID,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,Professor,ZIP,LAT,LNG,id
743,2016000034,1.7,2.43,INT 110,Critical Reasoning,20,71.88%,3,Yes,1,Garrett Miller,12518,41.416157,-74.043064,29
744,2016000034,1.3,2.43,MTH 105,Introduction to Statistics,20,100%,3,Yes,1,Christos Korgan,12518,41.416157,-74.043064,15
745,2016000034,0.0,2.43,THE 105,New Testament,20,100%,3,Yes,1,Josiah Trenham,12518,41.416157,-74.043064,52
746,2016000034,4.0,2.43,WRI 105,College Composition II,20,76.47%,3,Yes,1,Min Lee,12518,41.416157,-74.043064,71
748,2016000034,1.0,2.78,BIO 100,Natural World: Biology,20,75%,3,Yes,1,Geoff Bray,12518,41.416157,-74.043064,31
749,2016000034,3.7,2.78,COM 105,Oral Communication,20,80.65%,3,Yes,1,Jim Getman,12518,41.416157,-74.043064,41
750,2016000034,2.7,2.78,INT 200,Classical Rhetoric,20,74.07%,3,Yes,1,Evan Getz,12518,41.416157,-74.043064,25
751,2016000034,3.0,2.78,LIT 200,Intro to Literature &amp; Creative Writing,20,83.33%,3,Yes,1,Gaelan Gilbert,12518,41.416157,-74.043064,28
752,2016000034,3.3,2.78,ASL 100,American Sign Language I,20,83.33%,3,Yes,1,Rebecca Coleman,12518,41.416157,-74.043064,82
754,2016000034,3.0,2.38,ASL 105,American Sign Language II,20,80%,3,Yes,1,Rebecca Coleman,12518,41.416157,-74.043064,82
755,2016000034,3.0,2.38,CHE 100,Natural World: Chemistry,20,75.86%,3,Yes,1,Mark Williams,12518,41.416157,-74.043064,63
756,2016000034,0.0,2.38,INT 210,Western Civilization &amp; the Formation of Christendom,20,89.13%,3,Yes,1,David Williams,12518,41.416157,-74.043064,20
758,2016000034,3.3,2.38,MUS 200,Intro to Music Listening and Performance,20,78.13%,3,Yes,1,Nancy Gilbert,12518,41.416157,-74.043064,72
759,2016000035,2.3,3.02,FRS 100,Freshman Seminar,20,100%,2,Yes,1,Breann Williams,89128,36.196814,-115.26436299999999,12
760,2016000035,2.3,3.02,INT 100,Interdisciplinary Studies,20,88.24%,2,Yes,1,Gaelan Gilbert,89128,36.196814,-115.26436299999999,28
761,2016000035,3.0,3.02,MGT 100,Foundations of Business,20,94.12%,2,Yes,1,Nemanja Selezan,89128,36.196814,-115.26436299999999,76
763,2016000035,3.7,3.02,WRI 090,Intermediate Composition,20,96.30%,2,Yes,1,Kathryn Belsey,89128,36.196814,-115.26436299999999,54
765,2016000035,0.0,3.02,ECO 115,Principles of Macroeconomics,20,86.67%,2,Yes,1,Radu Munteanu,89128,36.196814,-115.26436299999999,81
766,2016000035,2.3,2.32,ECO 110,Principles of Microeconomics,20,93.33%,2,Yes,1,Darijo Banjac,89128,36.196814,-115.26436299999999,17
767,2016000035,2.3,2.32,INT 110,Critical Reasoning,20,75%,2,Yes,1,Garrett Miller,89128,36.196814,-115.26436299999999,29
768,2016000035,2.0,2.32,MTH 100,College Algebra,20,100%,2,Yes,1,Michael Reedy,89128,36.196814,-115.26436299999999,67
769,2016000035,4.0,2.32,WRI 100,College Composition I,20,95.24%,2,Yes,1,Min Lee,89128,36.196814,-115.26436299999999,71
770,2016000035,1.0,2.32,THE 105,New Testament,20,85.71%,2,Yes,1,Josiah Trenham,89128,36.196814,-115.26436299999999,52
772,2016000035,0.0,1.98,ACC 220,Financial Accounting,20,93.10%,2,Yes,1,Darijo Banjac,89128,36.196814,-115.26436299999999,17
773,2016000035,3.3,1.98,INT 200,Classical Rhetoric,20,74.07%,2,Yes,1,Evan Getz,89128,36.196814,-115.26436299999999,25
775,2016000035,2.3,1.98,WRI 105,College Composition II,20,84%,2,Yes,1,Bethany Getz,89128,36.196814,-115.26436299999999,10
776,2016000035,0.0,1.98,MGT 210,Quantitative Business Analysis,20,100%,2,Yes,1,Christos Korgan,89128,36.196814,-115.26436299999999,15
778,2016000035,2.3,1.98,BUS 305,Business Law,20,100%,2,Yes,1,Marisa Poulos,89128,36.196814,-115.26436299999999,61
779,2016000035,3.3,2.2,ACC 230,Managerial Accounting,20,96.88%,2,Yes,1,Darijo Banjac,89128,36.196814,-115.26436299999999,17
780,2016000035,2.0,2.2,CHE 100,Natural World: Chemistry,20,68.97%,2,Yes,1,Mark Williams,89128,36.196814,-115.26436299999999,63
781,2016000035,0.0,2.2,INT 210,Western Civilization &amp; the Formation of Christendom,20,100%,2,Yes,1,David Williams,89128,36.196814,-115.26436299999999,20
782,2016000035,3.0,2.2,MGT 315,Organizational Behavior,20,80.39%,2,Yes,1,Thomas Smith,89128,36.196814,-115.26436299999999,89
784,2016000035,2.7,2.2,BUS 310,Leadership and Business Ethics,20,94.12%,2,Yes,1,John Dempsey,89128,36.196814,-115.26436299999999,44
785,2016000035,1.3,2.93,ACC 220,Financial Accounting,20,86.67%,2,Yes,1,Pete Boukouzis,89128,36.196814,-115.26436299999999,79
786,2016000035,3.7,2.93,COM 105,Oral Communication,20,82%,2,Yes,1,Jim Getman,89128,36.196814,-115.26436299999999,41
787,2016000035,2.7,2.93,ECO 115,Macroeconomics,20,88.24%,2,Yes,1,Thomas Smith,89128,36.196814,-115.26436299999999,89
788,2016000035,4.0,2.93,MGT 320,HR and Talent Management,20,81.63%,2,Yes,1,Jim Getman,89128,36.196814,-115.26436299999999,41
789,2016000035,4.0,2.93,Chapel,Chapel,20,96.97%,2,Yes,1,John Reimann,89128,36.196814,-115.26436299999999,46
790,2016000035,3.0,2.93,INT 350,"The American Experiment in Politics, Culture &amp; Religion",20,86.67%,2,Yes,1,David Williams,89128,36.196814,-115.26436299999999,20
791,2016000035,2.7,2.93,KIN 110,Weight Training,20,0%,2,Yes,1,Alyssa Ramos,89128,36.196814,-115.26436299999999,4
792,2016000035,0.0,0.0,INT 210,Western Civilization &amp; the Formation of Christendom,20,80%,2,Yes,1,David Williams,89128,36.196814,-115.26436299999999,20
793,2016000035,4.0,0.0,MTH 105,Introduction to Statistics,20,83.33%,2,Yes,1,Helen Lee,89128,36.196814,-115.26436299999999,34
794,2016000035,4.0,0.0,MGT 270,Management Information Systems,20,83.33%,2,Yes,1,Jim Getman,89128,36.196814,-115.26436299999999,41
795,2016000035,4.0,0.0,Chapel,Chapel,20,0%,2,Yes,1,John Reimann,89128,36.196814,-115.26436299999999,46
796,2016000035,0.0,0.0,MGT 480,Strategic Management,20,83.33%,2,Yes,1,Jim Getman,89128,36.196814,-115.26436299999999,41
797,2016000035,0.0,0.0,FIN 410,Personal Finance and Investment,20,100%,2,Yes,1,Nemanja Selezan,89128,36.196814,-115.26436299999999,76
798,2016000036,2.7,2.53,BIO 105,Introductory Biology I and LAB,20,100%,3,Yes,1,Andrew Nosal,85364,32.702259999999995,-114.65801299999998,6
799,2016000036,1.7,2.53,CHE 105,General Chemistry I and LAB,20,100%,3,Yes,1,Geoff Bray,85364,32.702259999999995,-114.65801299999998,31
800,2016000036,3.0,2.53,FRS 100,Freshman Seminar,20,100%,3,Yes,1,Breann Williams,85364,32.702259999999995,-114.65801299999998,12
801,2016000036,2.3,2.53,INT 100,Interdisciplinary Studies,20,91.18%,3,Yes,1,Gaelan Gilbert,85364,32.702259999999995,-114.65801299999998,28
804,2016000036,3.7,2.53,WRI 090,Intermediate Composition,20,100%,3,Yes,1,Kathryn Belsey,85364,32.702259999999995,-114.65801299999998,54
805,2016000036,1.3,2.07,BIO 110,Introductory Biology II and LAB,20,92.59%,3,Yes,1,Andrew Nosal,85364,32.702259999999995,-114.65801299999998,6
806,2016000036,1.0,2.07,CHE 110,General Chemistry II and LAB,20,100%,3,Yes,1,Geoff Bray,85364,32.702259999999995,-114.65801299999998,31
807,2016000036,2.3,2.07,INT 110,Critical Reasoning,20,84.38%,3,Yes,1,Garrett Miller,85364,32.702259999999995,-114.65801299999998,29
808,2016000036,3.0,2.07,WRI 100,College Composition I,20,80.95%,3,Yes,1,Min Lee,85364,32.702259999999995,-114.65801299999998,71
810,2016000036,4.0,2.07,MUS 205,Chorale,20,94.44%,3,Yes,1,Nazo Zakkak,85364,32.702259999999995,-114.65801299999998,75
811,2016000036,3.7,2.82,BIO 305,Human Physiology &amp; Anatomy I,20,92.86%,3,Yes,1,Natalia Volodina,85364,32.702259999999995,-114.65801299999998,73
812,2016000036,2.7,2.82,KIN 200,Introduction to Kinesiology,20,88.46%,3,Yes,1,Jessica Rodriguez,85364,32.702259999999995,-114.65801299999998,40
813,2016000036,2.0,2.82,MTH 100,College Algebra,20,93.33%,3,Yes,1,Dan Marino,85364,32.702259999999995,-114.65801299999998,16
814,2016000036,3.0,2.82,INT 200,Classical Rhetoric,20,92%,3,Yes,1,Evan Getz,85364,32.702259999999995,-114.65801299999998,25
815,2016000036,2.7,2.82,WRI 105,College Composition II,20,96%,3,Yes,1,Bethany Getz,85364,32.702259999999995,-114.65801299999998,10
817,2016000036,4.0,3.1,BIO 310,Human Physiology and Anatomy II,20,92.86%,3,Yes,1,Natalia Volodina,85364,32.702259999999995,-114.65801299999998,73
818,2016000036,2.3,3.1,KIN 100,Fundamentals of Nutrition,20,92.86%,3,Yes,1,Jessica Rodriguez,85364,32.702259999999995,-114.65801299999998,40
819,2016000036,3.3,3.1,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,20,100%,3,Yes,1,Nick Szyndlar,85364,32.702259999999995,-114.65801299999998,77
820,2016000036,3.0,3.1,MTH 105,Introduction to Statistics,20,100%,3,Yes,1,Christos Korgan,85364,32.702259999999995,-114.65801299999998,15
821,2016000036,2.7,3.1,THE 105,New Testament,20,100%,3,Yes,1,Josiah Trenham,85364,32.702259999999995,-114.65801299999998,52
822,2016000036,3.3,3.1,INT 210,Western Civilization &amp; the Formation of Christendom,20,100%,3,Yes,1,David Williams,85364,32.702259999999995,-114.65801299999998,20
824,2016000036,3.7,2.8,KIN 150,Intro to Athletic Training,20,81.40%,3,Yes,1,Josh Koeplin-Day,85364,32.702259999999995,-114.65801299999998,51
825,2016000036,1.3,2.8,KIN 315,Nutrition for Health &amp; Exercise Performance,20,92.31%,3,Yes,1,Nick Szyndlar,85364,32.702259999999995,-114.65801299999998,77
826,2016000036,2.0,2.8,KIN 350,Measurments and Evaluation in Kinesiology,20,75.76%,3,Yes,1,Michael Massis,85364,32.702259999999995,-114.65801299999998,66
827,2016000036,4.0,2.8,Chapel,Chapel,20,100%,3,Yes,1,John Reimann,85364,32.702259999999995,-114.65801299999998,46
828,2016000036,2.7,2.8,KIN 325,Motor Control &amp; Learning,20,73.33%,3,Yes,1,Jessica Rodriguez,85364,32.702259999999995,-114.65801299999998,40
829,2016000036,4.0,2.8,PSY 150,Introduction to Psychology,20,56.67%,3,Yes,1,Mili Metz,85364,32.702259999999995,-114.65801299999998,70
830,2016000036,3.7,2.8,KIN 110,Weight Training,20,0%,3,Yes,1,Alyssa Ramos,85364,32.702259999999995,-114.65801299999998,4
831,2016000036,4.0,0.0,KIN 460,Internship,20,0%,3,Yes,1,Jessica Rodriguez,85364,32.702259999999995,-114.65801299999998,40
832,2016000036,0.0,0.0,KIN 490,Research Methods I,20,100%,3,Yes,1,Jessica Rodriguez,85364,32.702259999999995,-114.65801299999998,40
833,2016000036,4.0,0.0,Chapel,Chapel,20,0%,3,Yes,1,John Reimann,85364,32.702259999999995,-114.65801299999998,46
835,2016000037,0.7,2.29,BIO 105,Introductory Biology I and LAB,23,91.67%,3,Yes,0,Andrew Nosal,92154,32.557021999999996,-117.00621399999999,6
836,2016000037,0.7,2.29,CHE 105,General Chemistry I and LAB,23,93.94%,3,Yes,0,Geoff Bray,92154,32.557021999999996,-117.00621399999999,31
838,2016000037,2.0,2.29,INT 200,Classical Rhetoric,23,88.24%,3,Yes,0,Gaelan Gilbert,92154,32.557021999999996,-117.00621399999999,28
839,2016000037,3.7,2.29,THE 100,Orthodox Christianity,23,86.67%,3,Yes,0,Robert Fortuin,92154,32.557021999999996,-117.00621399999999,83
840,2016000037,4.0,3.0,INT 210,Western Civilization &amp; the Formation of Christendom,23,96.88%,3,Yes,0,David Williams,92154,32.557021999999996,-117.00621399999999,20
841,2016000037,1.7,3.0,THE 105,New Testament,23,85.71%,3,Yes,0,Josiah Trenham,92154,32.557021999999996,-117.00621399999999,52
842,2016000037,2.3,3.0,KIN 150,Intro to Athletic Training,23,93.75%,3,Yes,0,Josh Koeplin-Day,92154,32.557021999999996,-117.00621399999999,51
843,2016000037,4.0,3.0,MUS 200,Intro to Music Listening and Performance,23,91.67%,3,Yes,0,Nazo Zakkak,92154,32.557021999999996,-117.00621399999999,75
844,2016000037,1.7,2.02,INT 300,Ethics,23,82.14%,3,Yes,0,Garrett Miller,92154,32.557021999999996,-117.00621399999999,29
845,2016000037,1.7,2.02,KIN 100,Fundamentals of Nutrition,23,76.92%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
846,2016000037,2.3,2.02,KIN 200,Introduction to Kinesiology,23,84.62%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
847,2016000037,0.0,2.02,SPA 100,Spanish I,23,92.31%,3,Yes,0,David Orozco,92154,32.557021999999996,-117.00621399999999,19
848,2016000037,2.3,2.02,BIO 105,Introductory Biology I and LAB,23,77.78%,3,Yes,0,Geoff Bray,92154,32.557021999999996,-117.00621399999999,31
850,2016000037,1.7,2.69,BIO 110,Introductory Biology II and LAB,23,71.43%,3,Yes,0,Geoff Bray,92154,32.557021999999996,-117.00621399999999,31
851,2016000037,0.0,2.69,KIN 300,Applied Kinesiology,23,66.67%,3,Yes,0,Nick Szyndlar,92154,32.557021999999996,-117.00621399999999,77
852,2016000037,0.0,2.69,KIN 360,Health Concepts &amp; Disease Prevention,23,44.44%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
853,2016000037,0.0,2.69,KIN 370,Health and Fitness Across the Lifespan,23,81.82%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
854,2016000037,4.0,2.69,KIN 460,Internship,23,100%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
855,2016000037,2.3,2.83,BIO 305,Human Physiology &amp; Anatomy I,23,81.82%,3,Yes,0,Brady Rice,92154,32.557021999999996,-117.00621399999999,11
856,2016000037,3.3,2.83,INT 350,"The American Experiment in Politics, Culture &amp; Religion",23,93.33%,3,Yes,0,David Williams,92154,32.557021999999996,-117.00621399999999,20
857,2016000037,3.0,2.83,KIN 315,Nutrition for Health &amp; Exercise Performance,23,80.77%,3,Yes,0,Nick Szyndlar,92154,32.557021999999996,-117.00621399999999,77
858,2016000037,2.7,2.83,KIN 340,Principles of Health Promotion,23,75%,3,Yes,0,Michael Massis,92154,32.557021999999996,-117.00621399999999,66
859,2016000037,4.0,2.83,Chapel,Chapel,23,96.97%,3,Yes,0,John Reimann,92154,32.557021999999996,-117.00621399999999,46
860,2016000037,4.0,0.0,BIO 310,Human Physiology and Anatomy II,23,83.33%,3,Yes,0,Joseph Moon,92154,32.557021999999996,-117.00621399999999,49
861,2016000037,0.0,0.0,KIN 300,Applied Kinesiology,23,100%,3,Yes,0,Nick Szyndlar,92154,32.557021999999996,-117.00621399999999,77
862,2016000037,4.0,0.0,KIN 360,Health Concepts &amp; Disease Prevention,23,0%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
863,2016000037,3.7,0.0,KIN 370,Health and Fitness Across the Lifespan,23,0%,3,Yes,0,Jessica Rodriguez,92154,32.557021999999996,-117.00621399999999,40
864,2016000037,4.0,0.0,Chapel,Chapel,23,0%,3,Yes,0,John Reimann,92154,32.557021999999996,-117.00621399999999,46
865,2016000040,1.7,2.03,ACC 220,Financial Accounting,23,87.50%,2,Yes,0,Darijo Banjac,72758,36.299665000000005,-94.13721,17
866,2016000040,1.7,2.03,ECO 115,Principles of Macroeconomics,23,93.33%,2,Yes,0,Radu Munteanu,72758,36.299665000000005,-94.13721,81
867,2016000040,2.0,2.03,INT 200,Classical Rhetoric,23,88.24%,2,Yes,0,Gaelan Gilbert,72758,36.299665000000005,-94.13721,28
871,2016000041,2.3,1.58,FRS 100,Freshman Seminar,20,100%,3,Yes,4,Breann Williams,91764,34.074087,-117.60561799999999,12
872,2016000041,1.0,1.58,INT 100,Interdisciplinary Studies,20,94.12%,3,Yes,4,Gaelan Gilbert,91764,34.074087,-117.60561799999999,28
874,2016000041,3.7,1.58,WRI 090,Intermediate Composition,20,88.89%,3,Yes,4,Kathryn Belsey,91764,34.074087,-117.60561799999999,54
875,2016000041,1.0,1.58,BIO 105,Introductory Biology I and LAB,20,87.50%,3,Yes,4,Andrew Nosal,91764,34.074087,-117.60561799999999,6
876,2016000041,0.0,1.58,CHE 105,General Chemistry I and LAB,20,93.94%,3,Yes,4,Geoff Bray,91764,34.074087,-117.60561799999999,31
877,2016000041,0.0,2.61,BIO 110,Introductory Biology II and LAB,20,81.48%,3,Yes,4,Andrew Nosal,91764,34.074087,-117.60561799999999,6
878,2016000041,4.0,2.61,INT 110,Critical Reasoning,20,90.63%,3,Yes,4,Garrett Miller,91764,34.074087,-117.60561799999999,29
879,2016000041,4.0,2.61,WRI 100,College Composition I,20,85.71%,3,Yes,4,Min Lee,91764,34.074087,-117.60561799999999,71
881,2016000041,4.0,2.61,BIO 390,Journal Club and Scientific Writing,20,100%,3,Yes,4,Geoff Bray,91764,34.074087,-117.60561799999999,31
882,2016000041,3.3,2.61,KIN 150,Intro to Athletic Training,20,93.75%,3,Yes,4,Josh Koeplin-Day,91764,34.074087,-117.60561799999999,51
884,2016000042,0.0,1.44,FRS 100,Freshman Seminar,20,81.25%,2,No,1,Breann Williams,92592,33.511228,-117.042396,12
885,2016000042,0.7,1.44,INT 100,Interdisciplinary Studies,20,88.24%,2,No,1,Gaelan Gilbert,92592,33.511228,-117.042396,28
886,2016000042,0.0,1.44,ECO 115,Principles of Macroeconomics,20,50%,2,No,1,Radu Munteanu,92592,33.511228,-117.042396,81
887,2016000042,2.3,1.44,MGT 100,Foundations of Business,20,94.12%,2,No,1,Nemanja Selezan,92592,33.511228,-117.042396,76
889,2016000042,1.7,1.44,WRI 090,Intermediate Composition,20,81.48%,2,No,1,Kathryn Belsey,92592,33.511228,-117.042396,54
891,2016000043,4.0,3.95,FRS 100,Freshman Seminar,20,100%,3,Yes,1,Breann Williams,95370,37.984549,-120.34926399999999,12
892,2016000043,4.0,3.95,HIS 100,Introduction to Historical Study,20,100%,3,Yes,1,David Williams,95370,37.984549,-120.34926399999999,20
893,2016000043,3.7,3.95,INT 100,Interdisciplinary Studies,20,91.18%,3,Yes,1,Gaelan Gilbert,95370,37.984549,-120.34926399999999,28
895,2016000043,4.0,3.95,THE 100,Orthodox Christianity,20,96.67%,3,Yes,1,Robert Fortuin,95370,37.984549,-120.34926399999999,83
896,2016000043,4.0,3.95,WRI 100,College Composition I,20,92.31%,3,Yes,1,Kathryn Belsey,95370,37.984549,-120.34926399999999,54
897,2016000043,4.0,3.95,PUB 200,Publishing Practicum,20,100%,3,Yes,1,Gaelan Gilbert,95370,37.984549,-120.34926399999999,28
898,2016000043,3.7,3.08,ART 100,Intro to Studio Art &amp; Art History,20,90.91%,3,Yes,1,Jelena Gazivoda,95370,37.984549,-120.34926399999999,39
899,2016000043,3.0,3.08,INT 110,Critical Reasoning,20,93.75%,3,Yes,1,Garrett Miller,95370,37.984549,-120.34926399999999,29
900,2016000043,3.0,3.08,LIT 201,Special Topics: The Works of JRR Tolkien,20,100%,3,Yes,1,Gaelan Gilbert,95370,37.984549,-120.34926399999999,28
901,2016000043,4.0,3.08,MTH 100,College Algebra,20,88.89%,3,Yes,1,Michael Reedy,95370,37.984549,-120.34926399999999,67
903,2016000043,1.7,3.08,THE 105,New Testament,20,85.71%,3,Yes,1,Josiah Trenham,95370,37.984549,-120.34926399999999,52
904,2016000043,4.0,3.68,LIT 200,Intro to Literature &amp; Creative Writing,20,100%,3,Yes,1,Gaelan Gilbert,95370,37.984549,-120.34926399999999,28
905,2016000043,4.0,3.68,MUS 201,Orthodox Church Music,20,100%,3,Yes,1,Nazo Zakkak,95370,37.984549,-120.34926399999999,75
906,2016000043,3.7,3.68,SPA 100,Spanish I,20,96.55%,3,Yes,1,David Orozco,95370,37.984549,-120.34926399999999,19
907,2016000043,2.7,3.68,BIO 100,Natural World: Biology,20,100%,3,Yes,1,Geoff Bray,95370,37.984549,-120.34926399999999,31
909,2016000043,4.0,3.68,INT 200,Classical Rhetoric,20,96.30%,3,Yes,1,Evan Getz,95370,37.984549,-120.34926399999999,25
910,2016000043,4.0,3.75,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83%,3,Yes,1,David Williams,95370,37.984549,-120.34926399999999,20
911,2016000043,4.0,3.75,LIT 305,British Literature: Donne to Modernism,20,90.24%,3,Yes,1,Bethany Getz,95370,37.984549,-120.34926399999999,10
912,2016000043,3.0,3.75,SPA 105,Spanish II,20,96.77%,3,Yes,1,David Orozco,95370,37.984549,-120.34926399999999,19
913,2016000043,4.0,3.75,HUM 305,Literature in History,20,96.43%,3,Yes,1,Evan Getz,95370,37.984549,-120.34926399999999,25
914,2016000043,4.0,3.75,INT 310,Modern European Thought &amp; Culture,20,96.88%,3,Yes,1,Gaelan Gilbert,95370,37.984549,-120.34926399999999,28
916,2016000043,0.0,0.0,HUM 310,"Word, Image, Song",20,100%,3,Yes,1,David Williams,95370,37.984549,-120.34926399999999,20
917,2016000043,4.0,0.0,LIT 310,Golden Age of Russian Literature,20,100%,3,Yes,1,Bethany Getz,95370,37.984549,-120.34926399999999,10
918,2016000043,4.0,0.0,LIT 400,Special Topics,20,100%,3,Yes,1,Bethany Getz,95370,37.984549,-120.34926399999999,10
919,2016000043,0.0,0.0,WRI 105,College Composition II,20,83.33%,3,Yes,1,Evan Getz,95370,37.984549,-120.34926399999999,25
920,2016000043,4.0,0.0,MUS 200,Intro to Music Listening and Performance,20,100%,3,Yes,1,Nancy Gilbert,95370,37.984549,-120.34926399999999,72
921,2016000043,4.0,0.0,Chapel,Chapel,20,0%,3,Yes,1,John Reimann,95370,37.984549,-120.34926399999999,46
922,2016000043,2.0,0.0,THE 105,New Testament,20,0%,3,Yes,1,Robert Fortuin,95370,37.984549,-120.34926399999999,83
924,2016000044,4.0,3.95,FRS 100,Freshman Seminar,20,100%,3,No,5,Breann Williams,92003,33.285274,-117.197777,12
925,2016000044,3.7,3.95,INT 100,Interdisciplinary Studies,20,94.12%,3,No,5,Gaelan Gilbert,92003,33.285274,-117.197777,28
927,2016000044,4.0,3.95,WRI 100,College Composition I,20,92.31%,3,No,5,Kathryn Belsey,92003,33.285274,-117.197777,54
928,2016000044,4.0,3.95,HIS 100,Introduction to Historical Study,20,100%,3,No,5,David Williams,92003,33.285274,-117.197777,20
929,2016000044,4.0,3.95,MUS 205,Chorale,20,96.77%,3,No,5,Nazo Zakkak,92003,33.285274,-117.197777,75
930,2016000044,4.0,3.95,MUS 300,Music Theory I,20,100%,3,No,5,Nazo Zakkak,92003,33.285274,-117.197777,75
931,2016000044,0.0,3.95,MUS 315,World Music,20,0%,3,No,5,Nazo Zakkak,92003,33.285274,-117.197777,75
